"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2004";70087;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2005";70796;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2006";71140;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2007";72550;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2008";74424;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2009";75345;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2010";74907;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2011";73524;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2012";71350;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2013";68106;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2014";64743;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2015";62180;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2016";60414;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2017";58417;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2018";56889;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2019";55548;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2020";51006;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2021";48602;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2022";46295;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"mężczyźni";"2023";43868;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2000";60959;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2001";63449;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2002";65114;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2003";66392;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2004";67464;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2005";68032;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2006";68305;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2007";69408;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2008";71228;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2009";72148;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2010";71879;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2011";70474;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2012";67858;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2013";64803;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2014";61665;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2015";59134;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2016";57426;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2017";55822;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2018";54346;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2019";53049;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2020";48746;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2021";46350;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2022";44240;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"25-29";"kobiety";"2023";42002;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2000";52155;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2001";53246;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2002";54801;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2003";56568;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2004";59118;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2005";61884;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2006";64293;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2007";65820;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2008";67281;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2009";68664;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2010";72253;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2011";72403;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2012";73448;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2013";74555;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2014";74527;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2015";73725;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2016";72270;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2017";69991;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2018";66861;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2019";63531;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2020";59984;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2021";58039;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2022";55789;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"mężczyźni";"2023";53993;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2000";50850;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2001";51640;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2002";53185;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2003";54904;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2004";57371;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2005";59834;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2006";62311;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2007";63944;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2008";65215;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2009";66216;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2010";69436;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2011";69586;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2012";70598;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2013";71626;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2014";71512;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2015";70636;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2016";69156;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2017";66630;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2018";63569;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2019";60550;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2020";57317;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2021";55428;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2022";53484;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"30-34";"kobiety";"2023";51616;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2000";55973;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2001";53830;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2002";52588;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2003";51220;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2004";50830;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2005";51172;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2006";52297;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2007";53747;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2008";55514;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2009";58028;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2010";63479;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2011";66034;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2012";67893;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2013";69407;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2014";70624;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2015";71012;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2016";71187;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2017";72330;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2018";73379;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2019";73392;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2020";72162;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2021";70559;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2022";68154;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"mężczyźni";"2023";64728;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2000";54790;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2001";52740;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2002";51231;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2003";50083;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2004";49472;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2005";50181;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2006";50909;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2007";52421;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2008";54227;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2009";56588;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2010";60977;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2011";63535;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2012";65423;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2013";66852;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2014";67992;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2015";68486;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2016";68747;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2017";69731;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2018";70649;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2019";70626;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2020";69311;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2021";67880;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2022";65361;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"35-39";"kobiety";"2023";62300;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2000";72362;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2001";68844;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2002";64681;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2003";60784;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2004";57370;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2005";54756;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2006";52600;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2007";51487;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2008";50128;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2009";49791;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2010";52172;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2011";53258;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2012";54704;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2013";56768;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2014";59419;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2015";62266;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2016";64781;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2017";66564;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2018";68060;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2019";69387;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2020";69502;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2021";69658;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2022";70599;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"mężczyźni";"2023";71756;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2000";73413;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2001";69428;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2002";64953;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2003";61013;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2004";57098;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2005";54149;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2006";52239;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2007";50753;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2008";49563;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2009";48977;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2010";50751;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2011";51618;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2012";53189;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2013";55070;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2014";57499;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2015";60168;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2016";62751;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2017";64561;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2018";66048;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2019";67346;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2020";67548;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2021";67696;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2022";68561;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"40-44";"kobiety";"2023";69447;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2000";74143;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2001";74362;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2002";74370;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2003";74198;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2004";73055;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2005";70165;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2006";66773;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2007";62713;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2008";59043;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2009";55749;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2010";55270;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2011";53101;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2012";52046;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2013";50870;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2014";50521;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2015";50941;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2016";51982;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2017";53467;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2018";55526;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2019";58118;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2020";60502;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2021";62879;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2022";64682;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"mężczyźni";"2023";66092;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2000";75968;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2001";76418;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2002";76612;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2003";76346;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2004";75358;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2005";72450;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2006";68550;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2007";64173;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2008";60288;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2009";56375;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2010";54487;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2011";52636;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2012";51220;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2013";50046;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2014";49488;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2015";50148;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2016";50997;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2017";52548;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2018";54442;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2019";56926;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2020";59148;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2021";61785;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2022";63703;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"45-49";"kobiety";"2023";65190;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2000";62094;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2001";65730;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2002";68090;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2003";69342;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2004";69994;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2005";70880;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2006";71123;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2007";71184;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2008";70970;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2009";69893;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2010";69724;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2011";66524;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2012";62669;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2013";58969;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2014";55812;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2015";53286;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2016";51310;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2017";50333;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2018";49265;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2019";48930;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2020";48896;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2021";50000;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2022";51496;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"mężczyźni";"2023";53406;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2000";63312;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2001";67717;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2002";70819;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2003";72510;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2004";73583;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2005";74566;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2006";75056;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2007";75258;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2008";75010;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2009";74081;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2010";72520;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2011";68683;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2012";64283;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2013";60417;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2014";56415;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2015";53533;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2016";51742;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2017";50411;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2018";49272;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2019";48777;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2020";48836;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2021";49637;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2022";51275;"osoba";"";
3200000;"ZACHODNIOPOMORSKIE";"50-54";"kobiety";"2023";53296;"osoba";"";
